Ano;Já foi atendido pelo CRAI?;Tipo de Atendimento;País de origem;Distrito de residência;Como ficou sabendo do serviço?;Escolaridade;Raça/Cor/Etnia declarada;Profissão;Relação de trabalho;Condição de moradia;Identidade de gênero;Orientação sexual;Idioma materno;Situação migratória atual;Foi vítima de violência?;Identifique o tipo de violação;Demanda do atendimento ;Total
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Estudante;Não informado;Acolhido em Abrigos / Unidades de reclusão;Mulher Cisgênero;Não informado;Português;Autorização de residência temporária;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Empregada(o) com carteira;Alugado;Mulher Cisgênero;Heterossexual;Português;Autorização de residência por prazo indeterminado;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Empregada(o) com carteira;Próprio;Homem Cisgênero;Heterossexual;Português;Naturalizado brasileiro;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Homem Trans;Não informado;Português;Refugiado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Francês;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Inglês;Visto;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não Declarada;Português;Visto;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Crioulo Haitiano;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Português;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Crioulo Guiné-Bissau;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Crioulo Haitiano;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não trabalha;Cedido;Homem Cisgênero;Heterossexual;Lingala;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Não trabalha;Ocupação;Mulher Cisgênero;Heterossexual;Crioulo Haitiano;Autorização de residência por prazo indeterminado;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Médio Incompleto;Preta;Não informado;Trabalho informal;Próprio;Mulher Cisgênero;Heterossexual;Crioulo Guiné-Bissau;Autorização de residência por prazo indeterminado;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Visto;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Árabe;Visto;Não;Não informado;Regularização migratória;3
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não informado;Alugado;Não declarada;Não informado;Espanhol;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não trabalha;Acolhido em Abrigos / Unidades de reclusão;Homem Cisgênero;Heterossexual;Pashto;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Branca;Não informado;Não trabalha;Acolhido em Abrigos / Unidades de reclusão;Mulher Cisgênero;Heterossexual;Pashto;Indocumentado / Irregular;Não;Não informado;Regularização migratória;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Parda;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Parda;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Espanhol;Indocumentado / Irregular;Não informado;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Parda;Não informado;Não informado;Próprio;Mulher Cisgênero;Não informado;Espanhol;Solicitante de reconhecimento da condição de refugiado;Não informado;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Estudante;Não informado;Alugado;Homem Cisgênero;Não informado;Crioulo Haitiano;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Não informado;Desempregada(o);Alugado;Homem Cisgênero;Heterossexual;Bambara;Autorização de residência por prazo indeterminado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Não informado;Não informado;Alugado;Não declarada;Não informado;Português;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Não informado;Não informado;Situação de rua;Mulher Cisgênero;Não informado;Espanhol;Solicitante de reconhecimento da condição de refugiado;Sim;Ameaça;Não informado;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Não informado;Não trabalha;Alugado;Mulher Cisgênero;Heterossexual;Francês;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Alfabetizada(o);Preta;Não informado;Não trabalha;Ocupação;Mulher Cisgênero;Heterossexual;Espanhol;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Acolhido em Abrigos / Unidades de reclusão;Não declarada;Não informado;Inglês;Indocumentado / Irregular;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Alugado;Não declarada;Não informado;Pashto;Visto;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Alugado;Não declarada;Não informado;Persa;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Acesso a programas de cidadania;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Não declarada;Não informado;Pashto;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Não declarada;Não informado;Pashto;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Não declarada;Não informado;Urdu;Visto;Não informado;Não informado;Acolhimento para situações de vulnerabilidade e risco;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Não declarada;Não informado;Urdu;Visto;Não informado;Não informado;Orientações diversas;4
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Não declarada;Não informado;Árabe;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Amarela;Não informado;Não informado;Situação de rua;Outras identidades;Não informado;Árabe;Indocumentado / Irregular;Sim;Discriminação;Não informado;2
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Espanhol;Autorização de residência temporária;Não;Não informado;Acesso a programas de cidadania;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Homem Cisgênero;Não informado;Árabe;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Orientações diversas;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Urdu;Autorização de residência temporária;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Urdu;Visto;Não;Não informado;Acolhimento para situações de vulnerabilidade e risco;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Árabe;Indocumentado / Irregular;Não;Não informado;Regularização migratória;1
2022;Primeiro Atendimento;Presencial;OUTRO;Outro município ou recém-chegado;Não informado;Não Declarado;Branca;Não informado;Não informado;Alugado;Mulher Cisgênero;Não informado;Árabe;Solicitante de reconhecimento da condição de refugiado;Não;Não informado;Regularização migratória;1
